gid,latitude,longitude,elevation,timezone,country,state,county
527047,40.09,-103.34,1410,-7,United States,Colorado,Washington
527048,40.05,-103.34,1452,-7,United States,Colorado,Washington
527049,40.01,-103.34,1473,-7,United States,Colorado,Washington
527050,39.97,-103.34,1473,-7,United States,Colorado,Washington
527051,39.93,-103.34,1486,-7,United States,Colorado,Washington
527052,39.89,-103.34,1479,-7,United States,Colorado,Washington
527053,39.85,-103.34,1500,-7,United States,Colorado,Washington
527054,39.81,-103.34,1499,-7,United States,Colorado,Washington
527055,39.77,-103.34,1505,-7,United States,Colorado,Washington
527056,39.73,-103.34,1522,-7,United States,Colorado,Washington
527057,39.69,-103.34,1534,-7,United States,Colorado,Washington
527058,39.65,-103.34,1538,-7,United States,Colorado,Washington
527059,39.61,-103.34,1549,-7,United States,Colorado,Washington
527060,39.57,-103.34,1549,-7,United States,Colorado,Washington
527061,39.53,-103.34,1555,-7,United States,Colorado,Lincoln
527062,39.49,-103.34,1565,-7,United States,Colorado,Lincoln
527063,39.45,-103.34,1566,-7,United States,Colorado,Lincoln
527064,39.41,-103.34,1587,-7,United States,Colorado,Lincoln
527065,39.37,-103.34,1598,-7,United States,Colorado,Lincoln
527066,39.33,-103.34,1613,-7,United States,Colorado,Lincoln
527067,39.29,-103.34,1625,-7,United States,Colorado,Lincoln
527068,39.25,-103.34,1626,-7,United States,Colorado,Lincoln
527069,39.21,-103.34,1633,-7,United States,Colorado,Lincoln
527070,39.17,-103.34,1599,-7,United States,Colorado,Lincoln
527071,39.13,-103.34,1567,-7,United States,Colorado,Lincoln
527072,39.09,-103.34,1516,-7,United States,Colorado,Lincoln
527073,39.05,-103.34,1502,-7,United States,Colorado,Lincoln
527074,39.01,-103.34,1489,-7,United States,Colorado,Lincoln
527075,38.97,-103.34,1466,-7,United States,Colorado,Lincoln
527076,38.93,-103.34,1479,-7,United States,Colorado,Lincoln
527077,38.89,-103.34,1468,-7,United States,Colorado,Lincoln
527078,38.85,-103.34,1470,-7,United States,Colorado,Lincoln
527079,38.81,-103.34,1453,-7,United States,Colorado,Lincoln
527080,38.77,-103.34,1424,-7,United States,Colorado,Lincoln
527081,38.73,-103.34,1448,-7,United States,Colorado,Lincoln
527082,38.69,-103.34,1473,-7,United States,Colorado,Lincoln
527083,38.65,-103.34,1479,-7,United States,Colorado,Lincoln
527084,38.61,-103.34,1452,-7,United States,Colorado,Lincoln
527085,38.57,-103.34,1400,-7,United States,Colorado,Lincoln
527086,38.53,-103.34,1378,-7,United States,Colorado,Lincoln
527087,38.49,-103.34,1357,-7,United States,Colorado,Kiowa
527088,38.45,-103.34,1322,-7,United States,Colorado,Kiowa
527089,38.41,-103.34,1312,-7,United States,Colorado,Kiowa
527090,38.37,-103.34,1306,-7,United States,Colorado,Kiowa
527091,38.33,-103.34,1288,-7,United States,Colorado,Kiowa
527092,38.29,-103.34,1280,-7,United States,Colorado,Kiowa
527093,38.25,-103.34,1272,-7,United States,Colorado,Bent
527094,38.21,-103.34,1258,-7,United States,Colorado,Bent
527095,38.17,-103.34,1248,-7,United States,Colorado,Bent
527096,38.13,-103.34,1228,-7,United States,Colorado,Bent
527097,38.09,-103.34,1211,-7,United States,Colorado,Bent
527098,38.05,-103.34,1236,-7,United States,Colorado,Bent
527099,38.01,-103.34,1262,-7,United States,Colorado,Bent
527100,37.97,-103.34,1251,-7,United States,Colorado,Bent
527101,37.93,-103.34,1244,-7,United States,Colorado,Bent
527102,37.89,-103.34,1248,-7,United States,Colorado,Bent
527103,37.85,-103.34,1254,-7,United States,Colorado,Bent
527104,37.81,-103.34,1319,-7,United States,Colorado,Bent
527105,37.77,-103.34,1364,-7,United States,Colorado,Bent
527106,37.73,-103.34,1382,-7,United States,Colorado,Bent
527107,37.69,-103.34,1346,-7,United States,Colorado,Bent
527108,37.65,-103.34,1364,-7,United States,Colorado,Bent
527109,37.61,-103.34,1397,-7,United States,Colorado,Las Animas
527110,37.57,-103.34,1474,-7,United States,Colorado,Las Animas
527111,37.53,-103.34,1530,-7,United States,Colorado,Las Animas
527112,37.49,-103.34,1588,-7,United States,Colorado,Las Animas
527113,37.45,-103.34,1606,-7,United States,Colorado,Las Animas
527114,37.41,-103.34,1619,-7,United States,Colorado,Las Animas
527115,37.37,-103.34,1646,-7,United States,Colorado,Las Animas
527116,37.33,-103.34,1678,-7,United States,Colorado,Las Animas
527117,37.29,-103.34,1701,-7,United States,Colorado,Las Animas
527118,37.25,-103.34,1714,-7,United States,Colorado,Las Animas
527119,37.21,-103.34,1705,-7,United States,Colorado,Las Animas
527120,37.17,-103.34,1735,-7,United States,Colorado,Las Animas
527121,37.13,-103.34,1664,-7,United States,Colorado,Las Animas
527122,37.09,-103.34,1694,-7,United States,Colorado,Las Animas
527123,37.05,-103.34,1664,-7,United States,Colorado,Las Animas
527124,37.01,-103.34,1621,-7,United States,Colorado,Las Animas
528074,40.97,-103.3,1407,-7,United States,Colorado,Logan
528075,40.93,-103.3,1398,-7,United States,Colorado,Logan
528076,40.89,-103.3,1333,-7,United States,Colorado,Logan
528077,40.85,-103.3,1289,-7,United States,Colorado,Logan
528078,40.81,-103.3,1262,-7,United States,Colorado,Logan
528079,40.77,-103.3,1246,-7,United States,Colorado,Logan
528080,40.73,-103.3,1257,-7,United States,Colorado,Logan
528081,40.69,-103.3,1266,-7,United States,Colorado,Logan
528082,40.65,-103.3,1252,-7,United States,Colorado,Logan
528083,40.61,-103.3,1236,-7,United States,Colorado,Logan
528084,40.57,-103.3,1229,-7,United States,Colorado,Logan
528085,40.53,-103.3,1221,-7,United States,Colorado,Logan
528086,40.49,-103.3,1226,-7,United States,Colorado,Logan
528087,40.45,-103.3,1246,-7,United States,Colorado,Logan
528088,40.41,-103.3,1273,-7,United States,Colorado,Washington
528089,40.37,-103.3,1311,-7,United States,Colorado,Washington
528090,40.33,-103.3,1336,-7,United States,Colorado,Washington
528091,40.29,-103.3,1344,-7,United States,Colorado,Washington
528092,40.25,-103.3,1371,-7,United States,Colorado,Washington
528093,40.21,-103.3,1394,-7,United States,Colorado,Washington
528094,40.17,-103.3,1401,-7,United States,Colorado,Washington
528095,40.13,-103.3,1432,-7,United States,Colorado,Washington
528096,40.09,-103.3,1433,-7,United States,Colorado,Washington
528097,40.05,-103.3,1442,-7,United States,Colorado,Washington
528098,40.01,-103.3,1467,-7,United States,Colorado,Washington
528099,39.97,-103.3,1478,-7,United States,Colorado,Washington
528100,39.93,-103.3,1473,-7,United States,Colorado,Washington
528101,39.89,-103.3,1484,-7,United States,Colorado,Washington
528102,39.85,-103.3,1491,-7,United States,Colorado,Washington
528103,39.81,-103.3,1490,-7,United States,Colorado,Washington
528104,39.77,-103.3,1501,-7,United States,Colorado,Washington
528105,39.73,-103.3,1512,-7,United States,Colorado,Washington
528106,39.69,-103.3,1520,-7,United States,Colorado,Washington
528107,39.65,-103.3,1525,-7,United States,Colorado,Washington
528108,39.61,-103.3,1538,-7,United States,Colorado,Washington
528109,39.57,-103.3,1536,-7,United States,Colorado,Washington
528110,39.53,-103.3,1539,-7,United States,Colorado,Lincoln
528111,39.49,-103.3,1550,-7,United States,Colorado,Lincoln
528112,39.45,-103.3,1552,-7,United States,Colorado,Lincoln
528113,39.41,-103.3,1570,-7,United States,Colorado,Lincoln
528114,39.37,-103.3,1589,-7,United States,Colorado,Lincoln
528115,39.33,-103.3,1599,-7,United States,Colorado,Lincoln
528116,39.29,-103.3,1604,-7,United States,Colorado,Lincoln
528117,39.25,-103.3,1607,-7,United States,Colorado,Lincoln
528118,39.21,-103.3,1617,-7,United States,Colorado,Lincoln
528119,39.17,-103.3,1595,-7,United States,Colorado,Lincoln
528120,39.13,-103.3,1579,-7,United States,Colorado,Lincoln
528121,39.09,-103.3,1543,-7,United States,Colorado,Lincoln
528122,39.05,-103.3,1532,-7,United States,Colorado,Lincoln
528123,39.01,-103.3,1502,-7,United States,Colorado,Lincoln
528124,38.97,-103.3,1464,-7,United States,Colorado,Lincoln
528125,38.93,-103.3,1449,-7,United States,Colorado,Lincoln
528126,38.89,-103.3,1452,-7,United States,Colorado,Lincoln
528127,38.85,-103.3,1453,-7,United States,Colorado,Lincoln
528128,38.81,-103.3,1449,-7,United States,Colorado,Lincoln
528129,38.77,-103.3,1417,-7,United States,Colorado,Lincoln
528130,38.73,-103.3,1415,-7,United States,Colorado,Lincoln
528131,38.69,-103.3,1438,-7,United States,Colorado,Lincoln
528132,38.65,-103.3,1468,-7,United States,Colorado,Lincoln
528133,38.61,-103.3,1461,-7,United States,Colorado,Lincoln
528134,38.57,-103.3,1443,-7,United States,Colorado,Lincoln
528135,38.53,-103.3,1423,-7,United States,Colorado,Lincoln
528136,38.49,-103.3,1380,-7,United States,Colorado,Kiowa
528137,38.45,-103.3,1333,-7,United States,Colorado,Kiowa
528138,38.41,-103.3,1337,-7,United States,Colorado,Kiowa
528139,38.37,-103.3,1330,-7,United States,Colorado,Kiowa
528140,38.33,-103.3,1313,-7,United States,Colorado,Kiowa
528141,38.29,-103.3,1279,-7,United States,Colorado,Kiowa
528142,38.25,-103.3,1266,-7,United States,Colorado,Bent
528143,38.21,-103.3,1259,-7,United States,Colorado,Bent
528144,38.17,-103.3,1259,-7,United States,Colorado,Bent
528145,38.13,-103.3,1233,-7,United States,Colorado,Bent
528146,38.09,-103.3,1204,-7,United States,Colorado,Bent
528147,38.05,-103.3,1225,-7,United States,Colorado,Bent
528148,38.01,-103.3,1232,-7,United States,Colorado,Bent
528149,37.97,-103.3,1220,-7,United States,Colorado,Bent
528150,37.93,-103.3,1226,-7,United States,Colorado,Bent
528151,37.89,-103.3,1239,-7,United States,Colorado,Bent
528152,37.85,-103.3,1258,-7,United States,Colorado,Bent
528153,37.81,-103.3,1324,-7,United States,Colorado,Bent
528154,37.77,-103.3,1348,-7,United States,Colorado,Bent
528155,37.73,-103.3,1337,-7,United States,Colorado,Bent
528156,37.69,-103.3,1336,-7,United States,Colorado,Bent
528157,37.65,-103.3,1378,-7,United States,Colorado,Bent
528158,37.61,-103.3,1407,-7,United States,Colorado,Las Animas
528159,37.57,-103.3,1455,-7,United States,Colorado,Las Animas
528160,37.53,-103.3,1478,-7,United States,Colorado,Las Animas
528161,37.49,-103.3,1568,-7,United States,Colorado,Las Animas
528162,37.45,-103.3,1580,-7,United States,Colorado,Las Animas
528163,37.41,-103.3,1600,-7,United States,Colorado,Las Animas
528164,37.37,-103.3,1626,-7,United States,Colorado,Las Animas
528165,37.33,-103.3,1664,-7,United States,Colorado,Las Animas
528166,37.29,-103.3,1693,-7,United States,Colorado,Las Animas
528167,37.25,-103.3,1692,-7,United States,Colorado,Las Animas
528168,37.21,-103.3,1676,-7,United States,Colorado,Las Animas
528169,37.17,-103.3,1736,-7,United States,Colorado,Las Animas
528170,37.13,-103.3,1634,-7,United States,Colorado,Las Animas
528171,37.09,-103.3,1666,-7,United States,Colorado,Las Animas
528172,37.05,-103.3,1608,-7,United States,Colorado,Las Animas
528173,37.01,-103.3,1576,-7,United States,Colorado,Las Animas
529124,40.97,-103.26,1391,-7,United States,Colorado,Logan
529125,40.93,-103.26,1400,-7,United States,Colorado,Logan
529126,40.89,-103.26,1368,-7,United States,Colorado,Logan
529127,40.85,-103.26,1291,-7,United States,Colorado,Logan
529128,40.81,-103.26,1263,-7,United States,Colorado,Logan
529129,40.77,-103.26,1236,-7,United States,Colorado,Logan
529130,40.73,-103.26,1246,-7,United States,Colorado,Logan
529131,40.69,-103.26,1239,-7,United States,Colorado,Logan
529132,40.65,-103.26,1226,-7,United States,Colorado,Logan
529133,40.61,-103.26,1216,-7,United States,Colorado,Logan
529134,40.57,-103.26,1215,-7,United States,Colorado,Logan
529135,40.53,-103.26,1219,-7,United States,Colorado,Logan
529136,40.49,-103.26,1243,-7,United States,Colorado,Logan
529137,40.45,-103.26,1261,-7,United States,Colorado,Logan
529138,40.41,-103.26,1280,-7,United States,Colorado,Washington
529139,40.37,-103.26,1310,-7,United States,Colorado,Washington
529140,40.33,-103.26,1323,-7,United States,Colorado,Washington
529141,40.29,-103.26,1337,-7,United States,Colorado,Washington
529142,40.25,-103.26,1370,-7,United States,Colorado,Washington
529143,40.21,-103.26,1393,-7,United States,Colorado,Washington
529144,40.17,-103.26,1429,-7,United States,Colorado,Washington
529145,40.13,-103.26,1431,-7,United States,Colorado,Washington
529146,40.09,-103.26,1433,-7,United States,Colorado,Washington
529147,40.05,-103.26,1437,-7,United States,Colorado,Washington
529148,40.01,-103.26,1448,-7,United States,Colorado,Washington
529149,39.97,-103.26,1456,-7,United States,Colorado,Washington
529150,39.93,-103.26,1461,-7,United States,Colorado,Washington
529151,39.89,-103.26,1475,-7,United States,Colorado,Washington
529152,39.85,-103.26,1480,-7,United States,Colorado,Washington
529153,39.81,-103.26,1478,-7,United States,Colorado,Washington
529154,39.77,-103.26,1482,-7,United States,Colorado,Washington
529155,39.73,-103.26,1501,-7,United States,Colorado,Washington
529156,39.69,-103.26,1506,-7,United States,Colorado,Washington
529157,39.65,-103.26,1516,-7,United States,Colorado,Washington
529158,39.61,-103.26,1523,-7,United States,Colorado,Washington
529159,39.57,-103.26,1519,-7,United States,Colorado,Washington
529160,39.53,-103.26,1526,-7,United States,Colorado,Lincoln
529161,39.49,-103.26,1537,-7,United States,Colorado,Lincoln
529162,39.45,-103.26,1536,-7,United States,Colorado,Lincoln
529163,39.41,-103.26,1565,-7,United States,Colorado,Lincoln
529164,39.37,-103.26,1572,-7,United States,Colorado,Lincoln
529165,39.33,-103.26,1577,-7,United States,Colorado,Lincoln
529166,39.29,-103.26,1585,-7,United States,Colorado,Lincoln
529167,39.25,-103.26,1593,-7,United States,Colorado,Lincoln
529168,39.21,-103.26,1597,-7,United States,Colorado,Lincoln
529169,39.17,-103.26,1571,-7,United States,Colorado,Lincoln
529170,39.13,-103.26,1569,-7,United States,Colorado,Lincoln
529171,39.09,-103.26,1598,-7,United States,Colorado,Lincoln
529172,39.05,-103.26,1543,-7,United States,Colorado,Lincoln
529173,39.01,-103.26,1504,-7,United States,Colorado,Lincoln
529174,38.97,-103.26,1476,-7,United States,Colorado,Lincoln
529175,38.93,-103.26,1451,-7,United States,Colorado,Lincoln
529176,38.89,-103.26,1433,-7,United States,Colorado,Lincoln
529177,38.85,-103.26,1440,-7,United States,Colorado,Lincoln
529178,38.81,-103.26,1470,-7,United States,Colorado,Lincoln
529179,38.77,-103.26,1431,-7,United States,Colorado,Lincoln
529180,38.73,-103.26,1403,-7,United States,Colorado,Lincoln
529181,38.69,-103.26,1413,-7,United States,Colorado,Lincoln
529182,38.65,-103.26,1452,-7,United States,Colorado,Lincoln
529183,38.61,-103.26,1449,-7,United States,Colorado,Lincoln
529184,38.57,-103.26,1442,-7,United States,Colorado,Lincoln
529185,38.53,-103.26,1431,-7,United States,Colorado,Lincoln
529186,38.49,-103.26,1406,-7,United States,Colorado,Kiowa
529187,38.45,-103.26,1347,-7,United States,Colorado,Kiowa
529188,38.41,-103.26,1328,-7,United States,Colorado,Kiowa
529189,38.37,-103.26,1326,-7,United States,Colorado,Kiowa
529190,38.33,-103.26,1306,-7,United States,Colorado,Kiowa
529191,38.29,-103.26,1273,-7,United States,Colorado,Kiowa
529192,38.25,-103.26,1263,-7,United States,Colorado,Bent
529193,38.21,-103.26,1267,-7,United States,Colorado,Bent
529194,38.17,-103.26,1267,-7,United States,Colorado,Bent
529195,38.13,-103.26,1232,-7,United States,Colorado,Bent
529196,38.09,-103.26,1200,-7,United States,Colorado,Bent
529197,38.05,-103.26,1204,-7,United States,Colorado,Bent
529198,38.01,-103.26,1208,-7,United States,Colorado,Bent
529199,37.97,-103.26,1220,-7,United States,Colorado,Bent
529200,37.93,-103.26,1239,-7,United States,Colorado,Bent
529201,37.89,-103.26,1253,-7,United States,Colorado,Bent
529202,37.85,-103.26,1268,-7,United States,Colorado,Bent
529203,37.81,-103.26,1313,-7,United States,Colorado,Bent
529204,37.77,-103.26,1308,-7,United States,Colorado,Bent
529205,37.73,-103.26,1308,-7,United States,Colorado,Bent
529206,37.69,-103.26,1340,-7,United States,Colorado,Bent
529207,37.65,-103.26,1357,-7,United States,Colorado,Bent
529208,37.61,-103.26,1384,-7,United States,Colorado,Las Animas
529209,37.57,-103.26,1409,-7,United States,Colorado,Las Animas
529210,37.53,-103.26,1453,-7,United States,Colorado,Las Animas
529211,37.49,-103.26,1553,-7,United States,Colorado,Las Animas
529212,37.45,-103.26,1568,-7,United States,Colorado,Las Animas
529213,37.41,-103.26,1595,-7,United States,Colorado,Las Animas
529214,37.37,-103.26,1612,-7,United States,Colorado,Las Animas
529215,37.33,-103.26,1641,-7,United States,Colorado,Las Animas
529216,37.29,-103.26,1672,-7,United States,Colorado,Las Animas
529217,37.25,-103.26,1655,-7,United States,Colorado,Las Animas
529218,37.21,-103.26,1652,-7,United States,Colorado,Las Animas
529219,37.17,-103.26,1681,-7,United States,Colorado,Las Animas
529220,37.13,-103.26,1609,-7,United States,Colorado,Las Animas
529221,37.09,-103.26,1639,-7,United States,Colorado,Las Animas
529222,37.05,-103.26,1563,-7,United States,Colorado,Las Animas
529223,37.01,-103.26,1511,-7,United States,Colorado,Las Animas
530174,40.97,-103.22,1385,-7,United States,Colorado,Logan
530175,40.93,-103.22,1389,-7,United States,Colorado,Logan
530176,40.89,-103.22,1371,-7,United States,Colorado,Logan
530177,40.85,-103.22,1301,-7,United States,Colorado,Logan
530178,40.81,-103.22,1262,-7,United States,Colorado,Logan
530179,40.77,-103.22,1233,-7,United States,Colorado,Logan
530180,40.73,-103.22,1216,-7,United States,Colorado,Logan
530181,40.69,-103.22,1214,-7,United States,Colorado,Logan
530182,40.65,-103.22,1202,-7,United States,Colorado,Logan
530183,40.61,-103.22,1205,-7,United States,Colorado,Logan
530184,40.57,-103.22,1214,-7,United States,Colorado,Logan
530185,40.53,-103.22,1240,-7,United States,Colorado,Logan
530186,40.49,-103.22,1274,-7,United States,Colorado,Logan
530187,40.45,-103.22,1285,-7,United States,Colorado,Logan
530188,40.41,-103.22,1279,-7,United States,Colorado,Washington
530189,40.37,-103.22,1333,-7,United States,Colorado,Washington
530190,40.33,-103.22,1352,-7,United States,Colorado,Washington
530191,40.29,-103.22,1364,-7,United States,Colorado,Washington
530192,40.25,-103.22,1376,-7,United States,Colorado,Washington
530193,40.21,-103.22,1408,-7,United States,Colorado,Washington
530194,40.17,-103.22,1427,-7,United States,Colorado,Washington
